chrom,start,end,tf,score,strand,region
chr19,58547734,58547745,KLF9,532,-,chr19:58547336-58547936
chr19,58547747,58547762,ESR2,519,+,chr19:58547336-58547936
chr19,58547774,58547783,ZIC2,541,-,chr19:58547336-58547936
chr19,58547775,58547808,CTCF,688,+,chr19:58547336-58547936
chr16,53053035,53053052,ZNF701,561,-,chr16:53053030-53053630
chr16,53053053,53053069,ZNF470,501,+,chr16:53053030-53053630
chr16,53053077,53053094,ZNF701,570,-,chr16:53053030-53053630
chr16,53053118,53053135,ZNF701,537,-,chr16:53053030-53053630
chr16,53053121,53053138,ZNF701,511,-,chr16:53053030-53053630
chr16,53053136,53053153,ZNF701,508,-,chr16:53053030-53053630
chr16,53053142,53053152,PRDM13,524,+,chr16:53053030-53053630
chr16,53053149,53053169,PRDM9,501,-,chr16:53053030-53053630
chr16,53053160,53053177,ZNF701,537,-,chr16:53053030-53053630
chr16,53053163,53053180,ZNF701,511,-,chr16:53053030-53053630
chr16,53053175,53053192,ZNF701,518,-,chr16:53053030-53053630
chr16,53053245,53053262,ZNF701,539,-,chr16:53053030-53053630
chr16,53053248,53053265,ZNF701,511,-,chr16:53053030-53053630
chr16,53053260,53053277,ZNF701,511,-,chr16:53053030-53053630
chr16,53053273,53053293,PRDM9,558,-,chr16:53053030-53053630
chr16,53053284,53053301,ZNF701,509,-,chr16:53053030-53053630
chr16,53053302,53053320,THRA,529,+,chr16:53053030-53053630
chr16,53053303,53053321,THRB,502,+,chr16:53053030-53053630
chr16,53053335,53053347,ZNF85,501,+,chr16:53053030-53053630
chr16,53053354,53053368,HNF4A,688,+,chr16:53053030-53053630
chr16,53053372,53053387,ZSCAN4,515,+,chr16:53053030-53053630
chr16,53053405,53053415,SOX17,511,+,chr16:53053030-53053630
chr16,53053405,53053415,SOX7,524,+,chr16:53053030-53053630
chr16,53053446,53053462,ZNF347,502,-,chr16:53053030-53053630
chr16,53053447,53053457,ZNF281,602,+,chr16:53053030-53053630
chr16,53053447,53053457,ZNF148,602,-,chr16:53053030-53053630
chr16,53053447,53053458,PATZ1,614,+,chr16:53053030-53053630
chr16,53053456,53053477,ZNF157,581,-,chr16:53053030-53053630
chr16,53053610,53053627,ZNF528,586,-,chr16:53053030-53053630
chr2,70094836,70094845,PTF1A,541,-,chr2:70094734-70095334
chr2,70094836,70094846,TAL1::TCF3,554,+,chr2:70094734-70095334
chr2,70094836,70094846,TCF21,506,+,chr2:70094734-70095334
chr2,70095017,70095026,EBF2,511,-,chr2:70094734-70095334
chr2,70095017,70095026,EBF3,511,-,chr2:70094734-70095334
chr2,70095036,70095046,ZNF568,532,-,chr2:70094734-70095334
chr2,70095096,70095115,FIZ1,768,+,chr2:70094734-70095334
chr2,70095172,70095183,PRDM5,534,+,chr2:70094734-70095334
chr19,16588784,16588798,ZNF606,526,-,chr19:16588776-16589376
chr19,16588807,16588818,PATZ1,505,-,chr19:16588776-16589376
chr19,16588937,16588954,ZNF76,513,-,chr19:16588776-16589376
chr19,16588939,16588962,ZNF143,538,+,chr19:16588776-16589376
chr19,16589004,16589013,ESRRA,511,+,chr19:16588776-16589376
chr19,16589004,16589014,ESRRB,524,+,chr19:16588776-16589376
chr19,16589005,16589019,NR6A1,538,+,chr19:16588776-16589376
chr19,16589016,16589034,ZFP28,521,-,chr19:16588776-16589376
chr19,16589054,16589066,ZNF213,523,+,chr19:16588776-16589376
chr19,16589070,16589083,ZNF423,505,+,chr19:16588776-16589376
chr19,16589071,16589082,EBF1,554,+,chr19:16588776-16589376
chr19,16589071,16589082,EBF4,566,+,chr19:16588776-16589376
chr19,16589090,16589107,NFIB,590,-,chr19:16588776-16589376
chr19,16589112,16589122,ZNF281,554,-,chr19:16588776-16589376
chr19,16589148,16589163,ZFP14,651,+,chr19:16588776-16589376
chr19,16589259,16589275,RFX1,500,+,chr19:16588776-16589376
chr19,16589259,16589275,RFX3,512,-,chr19:16588776-16589376
chr19,16589260,16589274,RFX5,504,-,chr19:16588776-16589376
chr19,16589309,16589321,ZNF140,594,+,chr19:16588776-16589376
chr17,47622710,47622728,ZFP28,565,+,chr17:47622638-47623238
chr17,47623088,47623098,ZNF362,506,-,chr17:47622638-47623238
chr17,47623194,47623205,PRDM4,514,+,chr17:47622638-47623238
chr6,17705310,17705322,ONECUT3,521,+,chr6:17705234-17705834
chr6,17705348,17705368,ZNF354A,695,-,chr6:17705234-17705834
chr6,17705371,17705381,TPRX1,602,-,chr6:17705234-17705834
chr6,17705570,17705589,RREB1,553,-,chr6:17705234-17705834
chr6,17705572,17705591,RREB1,657,-,chr6:17705234-17705834
chr6,17705575,17705594,RREB1,508,-,chr6:17705234-17705834
chr6,17705582,17705592,ZNF740,524,-,chr6:17705234-17705834
chr6,17705583,17705593,ZNF740,541,-,chr6:17705234-17705834
chr6,17705585,17705595,ZNF740,554,-,chr6:17705234-17705834
chr6,17705590,17705600,ZNF281,602,+,chr6:17705234-17705834
chr6,17705590,17705600,ZNF148,602,-,chr6:17705234-17705834
chr6,17705590,17705601,KLF8,520,+,chr6:17705234-17705834
chr6,17705648,17705662,NR1D1,505,-,chr6:17705234-17705834
chr6,17705673,17705688,TIGD4,550,+,chr6:17705234-17705834
chr6,17705714,17705723,ZFTA,511,+,chr6:17705234-17705834
chr6,17705726,17705740,ZNF606,582,-,chr6:17705234-17705834
chr6,17705766,17705779,ZNF184,546,-,chr6:17705234-17705834
chr22,29267913,29267925,BACH1::MAFK,525,+,chr22:29267759-29268359
chr22,29267913,29267925,MAFG,500,+,chr22:29267759-29268359
chr22,29267942,29267952,ZNF281,554,-,chr22:29267759-29268359
chr22,29267951,29267963,ZNF142,519,+,chr22:29267759-29268359
chr22,29268209,29268219,ZNF281,532,-,chr22:29267759-29268359
chr22,29268257,29268269,NRF1,604,+,chr22:29267759-29268359
chr22,29268259,29268271,NRF1,543,-,chr22:29267759-29268359
chr22,29268290,29268301,ZNF596,511,+,chr22:29267759-29268359
chr22,29268332,29268345,ZFP42,511,+,chr22:29267759-29268359
chr6,28136984,28136993,HAND1::TCF3,541,+,chr6:28136844-28137444
chr6,28137078,28137088,GCM1,506,-,chr6:28136844-28137444
chr6,28137117,28137126,ZNF768,541,+,chr6:28136844-28137444
chr6,28137137,28137147,SLC2A4RG,541,-,chr6:28136844-28137444
chr6,28137137,28137147,SLC2A4RG,571,+,chr6:28136844-28137444
chr6,28137289,28137298,HOXA10,511,-,chr6:28136844-28137444
chr6,28137289,28137298,HOXD9,541,-,chr6:28136844-28137444
chr6,28137289,28137298,CDX4,541,-,chr6:28136844-28137444
chr6,28137289,28137299,CDX1,506,-,chr6:28136844-28137444
chr6,28137350,28137360,ZNF148,524,-,chr6:28136844-28137444
chr6,28137432,28137444,ZBTB24,511,+,chr6:28136844-28137444
chr1,1889817,1889826,NR2E1,541,+,chr1:1889708-1890308
chr1,1889868,1889887,RREB1,613,+,chr1:1889708-1890308
chr1,1889873,1889883,ZNF281,532,-,chr1:1889708-1890308
chr1,1889875,1889886,SP8,520,+,chr1:1889708-1890308
chr1,1889878,1889889,PATZ1,530,-,chr1:1889708-1890308
chr1,1889953,1889963,WT1,532,+,chr1:1889708-1890308
chr1,1890004,1890017,ZNF131,502,-,chr1:1889708-1890308
chr1,1890005,1890017,CGGBP1,579,-,chr1:1889708-1890308
chr1,1890008,1890020,CGGBP1,618,-,chr1:1889708-1890308
chr1,1890040,1890053,ZFP42,510,-,chr1:1889708-1890308
chr1,1890078,1890088,ZBED4,511,-,chr1:1889708-1890308
chr1,1890217,1890227,OVOL1,602,+,chr1:1889708-1890308
chr11,67584532,67584545,CREB3L1,614,-,chr11:67584481-67585081
chr11,67584532,67584545,ATF6,544,+,chr11:67584481-67585081
chr11,67584533,67584545,CREB3,511,-,chr11:67584481-67585081
chr11,67584588,67584602,ZNF530,531,+,chr11:67584481-67585081
chr11,67584591,67584601,ZNF148,541,-,chr11:67584481-67585081
chr11,67584591,67584602,PATZ1,527,+,chr11:67584481-67585081
chr11,67584605,67584619,PLAG1,547,+,chr11:67584481-67585081
chr11,67584646,67584660,ZNF493,528,-,chr11:67584481-67585081
chr11,67584653,67584663,KLF5,511,+,chr11:67584481-67585081
chr11,67584724,67584737,ZNF322,505,-,chr11:67584481-67585081
chr11,67584805,67584819,ZKSCAN3,507,-,chr11:67584481-67585081
chr11,67584809,67584824,ZNF672,501,+,chr11:67584481-67585081
chr11,67584868,67584882,ZNF606,545,-,chr11:67584481-67585081
chr11,67584905,67584914,ESRRA,511,+,chr11:67584481-67585081
chr11,67584905,67584915,ESRRB,524,+,chr11:67584481-67585081
chr11,67584908,67584922,ZKSCAN3,520,-,chr11:67584481-67585081
chr11,67584932,67584949,NFIB,523,-,chr11:67584481-67585081
chr11,67584932,67584949,NFIB,539,+,chr11:67584481-67585081
chr11,67584978,67584987,ASCL1,511,+,chr11:67584481-67585081
chr11,67584981,67584990,ZIC2,541,-,chr11:67584481-67585081
chr11,67585024,67585034,ZNF281,511,-,chr11:67584481-67585081
chr11,67585024,67585034,ZNF148,511,+,chr11:67584481-67585081
chr11,67585031,67585043,ZNF213,564,+,chr11:67584481-67585081
chr12,11171351,11171368,ZNF454,563,+,chr12:11171334-11171934
chr12,11171363,11171375,CGGBP1,505,-,chr12:11171334-11171934
chr12,11171425,11171437,PROX1,522,-,chr12:11171334-11171934
chr12,11171436,11171451,ZNF850,514,+,chr12:11171334-11171934
chr12,11171484,11171493,NHLH1,541,-,chr12:11171334-11171934
chr12,11171659,11171669,ZBTB33,602,+,chr12:11171334-11171934
chr12,11171659,11171669,ZBTB33,602,-,chr12:11171334-11171934
chr12,11171659,11171669,BANP,602,+,chr12:11171334-11171934
chr12,11171659,11171669,BANP,602,-,chr12:11171334-11171934
chr12,11171714,11171727,ZNF423,569,-,chr12:11171334-11171934
chr12,11171742,11171755,BCL6,514,-,chr12:11171334-11171934
chr12,11171876,11171890,ZNF250,606,+,chr12:11171334-11171934
chr12,11171905,11171915,STAT2,517,+,chr12:11171334-11171934
chr12,132786102,132786117,ZNF134,505,-,chr12:132786069-132786669
chr12,132786164,132786175,NFE2L2,524,-,chr12:132786069-132786669
chr12,132786164,132786175,MAF::NFE2,507,-,chr12:132786069-132786669
chr12,132786275,132786290,ZNF850,540,-,chr12:132786069-132786669
chr12,132786418,132786440,ZNF436,663,-,chr12:132786069-132786669
chr12,132786432,132786444,CGGBP1,555,-,chr12:132786069-132786669
chr12,132786537,132786546,ZNF189,511,+,chr12:132786069-132786669
chr12,132786608,132786617,HAND1::TCF3,541,+,chr12:132786069-132786669
chr12,132786623,132786643,PRDM9,613,-,chr12:132786069-132786669
chr12,132786629,132786643,PLAG1,525,-,chr12:132786069-132786669
chr12,132786640,132786651,ZNF215,500,-,chr12:132786069-132786669
chr12,132786649,132786663,PLAG1,504,-,chr12:132786069-132786669
chr12,132786653,132786663,ZNF320,506,-,chr12:132786069-132786669
chr20,49187775,49187785,ZNF740,554,+,chr20:49187775-49188375
chr20,49187776,49187786,ZNF740,554,+,chr20:49187775-49188375
chr20,49187777,49187787,ZNF740,554,+,chr20:49187775-49188375
chr20,49187778,49187788,ZNF740,554,+,chr20:49187775-49188375
chr20,49187780,49187790,ZNF740,511,+,chr20:49187775-49188375
chr20,49187781,49187799,ZBTB41,627,-,chr20:49187775-49188375
chr20,49187783,49187794,PATZ1,505,-,chr20:49187775-49188375
chr20,49187784,49187797,ZNF131,522,+,chr20:49187775-49188375
chr20,49187822,49187835,ZNF131,589,+,chr20:49187775-49188375
chr20,49187861,49187870,MYOD1,511,+,chr20:49187775-49188375
chr20,49187916,49187925,TFAP2A,511,+,chr20:49187775-49188375
chr20,49187916,49187925,TFAP2C,511,-,chr20:49187775-49188375
chr20,49187916,49187927,TFAP2A,502,-,chr20:49187775-49188375
chr20,49187925,49187936,TFAP2A,516,+,chr20:49187775-49188375
chr20,49187931,49187941,ZNF257,554,+,chr20:49187775-49188375
chr20,49187955,49187977,ZNF436,776,+,chr20:49187775-49188375
chr20,49188023,49188033,ZFX,602,+,chr20:49187775-49188375
chr20,49188027,49188037,ZFX,554,-,chr20:49187775-49188375
chr20,49188035,49188046,PATZ1,500,-,chr20:49187775-49188375
chr20,49188042,49188062,PRDM9,578,-,chr20:49187775-49188375
chr20,49188045,49188054,ZBTB8A,511,-,chr20:49187775-49188375
chr20,49188060,49188072,CGGBP1,582,-,chr20:49187775-49188375
chr20,49188060,49188073,ZNF131,519,+,chr20:49187775-49188375
chr20,49188066,49188079,ZNF131,574,+,chr20:49187775-49188375
chr20,49188071,49188085,PLAG1,564,-,chr20:49187775-49188375
chr20,49188114,49188127,ZNF841,611,-,chr20:49187775-49188375
chr20,49188139,49188149,SLC2A4RG,541,-,chr20:49187775-49188375
chr20,49188139,49188149,SLC2A4RG,571,+,chr20:49187775-49188375
chr20,49188178,49188193,ZNF775,510,-,chr20:49187775-49188375
chr20,49188231,49188251,PRDM9,572,+,chr20:49187775-49188375
chr20,49188265,49188285,PRDM9,528,+,chr20:49187775-49188375
chr20,49188314,49188327,MYPOP,501,+,chr20:49187775-49188375
chr20,49188358,49188367,ETV1,511,+,chr20:49187775-49188375
chr20,49188358,49188367,ZNF175,511,+,chr20:49187775-49188375
chr20,49188358,49188368,GABPA,571,-,chr20:49187775-49188375
chr20,49188358,49188368,ERG,554,+,chr20:49187775-49188375
chr20,49188359,49188368,ELF1,541,+,chr20:49187775-49188375
chr20,49188359,49188368,EHF,541,-,chr20:49187775-49188375
chr20,49188359,49188368,ELF3,541,-,chr20:49187775-49188375
chr20,49188359,49188368,IKZF3,541,+,chr20:49187775-49188375
chr20,49188359,49188368,ZBTB11,511,-,chr20:49187775-49188375
chr12,6451292,6451302,ZNF331,571,+,chr12:6451271-6451871
chr12,6451316,6451325,EBF2,511,+,chr12:6451271-6451871
chr12,6451316,6451325,EBF3,511,+,chr12:6451271-6451871
chr12,6451318,6451334,ZNF460,515,-,chr12:6451271-6451871
chr12,6451324,6451335,ZNF746,511,-,chr12:6451271-6451871
chr12,6451393,6451404,ZNF215,522,-,chr12:6451271-6451871
chr12,6451420,6451440,PRDM9,513,-,chr12:6451271-6451871
chr12,6451429,6451440,SP8,520,+,chr12:6451271-6451871
chr12,6451432,6451443,PATZ1,530,-,chr12:6451271-6451871
chr12,6451509,6451520,FLI1::FOXI1,516,-,chr12:6451271-6451871
chr12,6451570,6451584,ZNF684,535,-,chr12:6451271-6451871
chr12,6451605,6451617,NRF1,722,+,chr12:6451271-6451871
chr12,6451621,6451630,ZBTB8A,541,+,chr12:6451271-6451871
chr12,6451622,6451633,PATZ1,510,+,chr12:6451271-6451871
chr12,6451649,6451658,ELF1,541,-,chr12:6451271-6451871
chr12,6451649,6451658,EHF,541,+,chr12:6451271-6451871
chr12,6451649,6451658,ELF3,541,+,chr12:6451271-6451871
chr12,6451649,6451658,IKZF3,541,-,chr12:6451271-6451871
chr12,6451649,6451658,ZBTB11,511,+,chr12:6451271-6451871
chr12,6451649,6451659,GABPA,571,+,chr12:6451271-6451871
chr12,6451649,6451659,ERG,554,-,chr12:6451271-6451871
chr12,6451650,6451659,ETV1,511,-,chr12:6451271-6451871
chr12,6451650,6451659,ZNF175,511,-,chr12:6451271-6451871
chr12,6451718,6451729,PRDM5,509,+,chr12:6451271-6451871
chr12,6451771,6451788,THRB,542,-,chr12:6451271-6451871
chr12,6451771,6451788,THRB,547,+,chr12:6451271-6451871
chr19,11445103,11445120,ZNF701,503,-,chr19:11445094-11445694
chr19,11445230,11445245,NR2F1,508,-,chr19:11445094-11445694
chr19,11445230,11445245,NR2F1,520,+,chr19:11445094-11445694
chr19,11445230,11445245,NR2F6,511,+,chr19:11445094-11445694
chr19,11445230,11445245,NR2F6,511,-,chr19:11445094-11445694
chr19,11445525,11445545,PRDM9,502,-,chr19:11445094-11445694
chr19,11445534,11445544,ZNF257,554,-,chr19:11445094-11445694
chr19,11445648,11445665,THRB,519,+,chr19:11445094-11445694
chr19,11445648,11445665,THRB,519,-,chr19:11445094-11445694
chr6,142819027,142819042,ZNF775,544,-,chr6:142819014-142819614
chr6,142819032,142819046,ZNF530,530,+,chr6:142819014-142819614
chr6,142819040,142819051,ZNF746,505,-,chr6:142819014-142819614
chr6,142819044,142819055,ZNF746,662,-,chr6:142819014-142819614
chr6,142819044,142819062,EWSR1-FLI1,625,+,chr6:142819014-142819614
chr6,142819048,142819057,ZBTB8A,541,+,chr6:142819014-142819614
chr6,142819048,142819066,EWSR1-FLI1,603,+,chr6:142819014-142819614
chr6,142819048,142819068,PRDM9,516,+,chr6:142819014-142819614
chr6,142819052,142819070,EWSR1-FLI1,656,+,chr6:142819014-142819614
chr6,142819056,142819074,EWSR1-FLI1,993,+,chr6:142819014-142819614
chr6,142819060,142819078,EWSR1-FLI1,947,+,chr6:142819014-142819614
chr6,142819060,142819080,PRDM9,581,+,chr6:142819014-142819614
chr6,142819064,142819082,EWSR1-FLI1,907,+,chr6:142819014-142819614
chr6,142819103,142819112,SNAI3,541,-,chr6:142819014-142819614
chr6,142819123,142819139,ZNF460,915,-,chr6:142819014-142819614
chr6,142819124,142819138,ZNF135,525,-,chr6:142819014-142819614
chr6,142819148,142819157,ZBTB6,511,+,chr6:142819014-142819614
chr6,142819198,142819208,ZNF121,532,+,chr6:142819014-142819614
chr6,142819269,142819281,NR5A1,500,+,chr6:142819014-142819614
chr6,142819305,142819323,TP63,511,+,chr6:142819014-142819614
chr6,142819494,142819511,ZNF528,545,+,chr6:142819014-142819614
chr6,142819585,142819602,ZNF226,605,-,chr6:142819014-142819614
chr12,96399616,96399636,PRDM9,609,-,chr12:96399568-96400168
chr12,96399629,96399639,ZNF281,511,-,chr12:96399568-96400168
chr12,96399629,96399639,ZNF148,511,+,chr12:96399568-96400168
chr12,96399633,96399649,ZNF460,581,+,chr12:96399568-96400168
chr12,96399657,96399667,WT1,571,+,chr12:96399568-96400168
chr12,96399683,96399700,ZNF701,503,+,chr12:96399568-96400168
chr12,96399689,96399701,CGGBP1,529,-,chr12:96399568-96400168
chr12,96399692,96399704,CGGBP1,521,-,chr12:96399568-96400168
chr12,96399765,96399775,REL,602,-,chr12:96399568-96400168
chr12,96399765,96399775,RELA,571,-,chr12:96399568-96400168
chr12,96399864,96399880,ZNF460,526,+,chr12:96399568-96400168
chr12,96399881,96399895,PLAG1,554,-,chr12:96399568-96400168
chr12,96399890,96399901,KLF16,532,+,chr12:96399568-96400168
chr12,96399890,96399901,PATZ1,662,-,chr12:96399568-96400168
chr12,96399890,96399901,KLF8,530,-,chr12:96399568-96400168
chr12,96399891,96399900,SP1,541,-,chr12:96399568-96400168
chr12,96399891,96399900,SP2,541,-,chr12:96399568-96400168
chr12,96399891,96399900,SP4,541,-,chr12:96399568-96400168
chr12,96399891,96399900,KLF14,541,-,chr12:96399568-96400168
chr12,96399891,96399900,KLF12,541,-,chr12:96399568-96400168
chr12,96399891,96399900,KLF10,541,-,chr12:96399568-96400168
chr12,96399891,96399901,SP9,554,+,chr12:96399568-96400168
chr12,96399891,96399901,ZNF281,571,-,chr12:96399568-96400168
chr12,96399891,96399901,ZNF148,506,+,chr12:96399568-96400168
chr12,96399891,96399904,ZNF131,517,+,chr12:96399568-96400168
chr12,96399893,96399903,EGR1,517,+,chr12:96399568-96400168
chr12,96399893,96399904,EGR3,510,+,chr12:96399568-96400168
chr12,96399917,96399934,ZNF454,711,+,chr12:96399568-96400168
chr12,96399922,96399932,ZBED4,511,+,chr12:96399568-96400168
chr12,96400024,96400041,ZNF701,588,+,chr12:96399568-96400168
chr12,96400065,96400079,FLI1::DRGX,511,+,chr12:96399568-96400168
chr12,96400123,96400135,CGGBP1,504,+,chr12:96399568-96400168
chr5,131797134,131797148,KLF17,507,-,chr5:131797134-131797734
chr5,131797136,131797147,SP8,571,-,chr5:131797134-131797734
chr5,131797137,131797147,KLF11,571,-,chr5:131797134-131797734
chr5,131797137,131797147,SP9,602,-,chr5:131797134-131797734
chr5,131797137,131797148,KLF16,584,-,chr5:131797134-131797734
chr5,131797137,131797148,SP3,544,-,chr5:131797134-131797734
chr5,131797138,131797147,KLF10,511,+,chr5:131797134-131797734
chr5,131797138,131797147,KLF6,511,-,chr5:131797134-131797734
chr5,131797145,131797154,SP1,511,+,chr5:131797134-131797734
chr5,131797145,131797154,SP4,511,+,chr5:131797134-131797734
chr5,131797184,131797194,USF1,502,-,chr5:131797134-131797734
chr5,131797184,131797194,USF2,524,-,chr5:131797134-131797734
chr5,131797184,131797194,USF2,532,+,chr5:131797134-131797734
chr5,131797184,131797194,TFE3,524,+,chr5:131797134-131797734
chr5,131797184,131797194,TFE3,532,-,chr5:131797134-131797734
chr5,131797184,131797194,CREB3L4,506,-,chr5:131797134-131797734
chr5,131797194,131797205,KLF16,510,-,chr5:131797134-131797734
chr5,131797194,131797205,SP3,516,-,chr5:131797134-131797734
chr5,131797194,131797205,PATZ1,532,+,chr5:131797134-131797734
chr5,131797194,131797205,KLF8,632,+,chr5:131797134-131797734
chr5,131797195,131797204,SP1,541,+,chr5:131797134-131797734
chr5,131797195,131797204,SP2,541,+,chr5:131797134-131797734
chr5,131797195,131797204,SP4,541,+,chr5:131797134-131797734
chr5,131797195,131797204,KLF14,541,+,chr5:131797134-131797734
chr5,131797195,131797204,KLF12,541,+,chr5:131797134-131797734
chr5,131797195,131797204,KLF10,541,+,chr5:131797134-131797734
chr5,131797195,131797205,KLF5,602,-,chr5:131797134-131797734
chr5,131797419,131797429,KLF5,511,+,chr5:131797134-131797734
chr5,131797419,131797435,ZNF814,559,-,chr5:131797134-131797734
chr5,131797440,131797451,TBX20,602,-,chr5:131797134-131797734
chr5,131797441,131797450,TBX2,541,-,chr5:131797134-131797734
chr5,131797441,131797450,EOMES,541,-,chr5:131797134-131797734
chr5,131797441,131797450,TBR1,541,-,chr5:131797134-131797734
chr5,131797441,131797450,TBX18,541,-,chr5:131797134-131797734
chr5,131797441,131797450,TBX3,541,-,chr5:131797134-131797734
chr5,131797441,131797450,TBX6,541,-,chr5:131797134-131797734
chr5,131797441,131797451,TBX21,554,+,chr5:131797134-131797734
chr5,131797530,131797539,HNF4A,541,-,chr5:131797134-131797734
chr5,131797530,131797539,HNF4G,541,-,chr5:131797134-131797734
chr5,131797572,131797584,ZNF142,505,+,chr5:131797134-131797734
chr4,3518124,3518133,ZIC2,541,-,chr4:3518102-3518702
chr4,3518223,3518235,ZNF274,564,+,chr4:3518102-3518702
chr4,3518421,3518435,FERD3L,567,+,chr4:3518102-3518702
chr4,3518421,3518435,FERD3L,642,-,chr4:3518102-3518702
chr4,3518440,3518453,ZNF423,588,-,chr4:3518102-3518702
